avg_ut,n_accidents,n_fat_in,n_fat_out,n_inj_in,n_inj_out
0.48899999999999993,4.0,0.0,0.0,0.0,0.0
0.4184999999999999,4.0,0.0,0.0,1.0,0.0
0.5115,0.0,0.0,0.0,0.0,0.0
0.50925,0.0,0.0,0.0,0.0,0.0
0.5025,1.0,0.0,0.0,0.0,0.0
0.49125,1.0,0.0,0.0,0.0,0.0
0.48224999999999996,1.0,0.0,0.0,0.0,0.0
0.5092499999999999,0.0,0.0,0.0,0.0,0.0
0.5047499999999999,2.0,0.0,0.0,0.0,0.0
0.4799999999999999,1.0,0.0,0.0,0.0,0.0
0.5047499999999999,3.0,0.0,0.0,0.0,0.0
0.3822499999999999,4.0,0.0,1.0,0.0,0.0
0.36599999999999994,3.0,0.0,0.0,2.0,0.0
0.52725,0.0,0.0,0.0,0.0,0.0
0.40274999999999994,1.0,0.0,0.0,1.0,0.0
0.49125,1.0,0.0,0.0,0.0,0.0
0.4702499999999999,2.0,0.0,0.0,0.0,1.0
0.4777499999999999,2.0,0.0,0.0,0.0,0.0
0.4912499999999999,2.0,0.0,0.0,0.0,0.0
0.5115,2.0,0.0,0.0,0.0,0.0
0.4844999999999999,2.0,0.0,0.0,0.0,0.0
0.42749999999999994,4.0,0.0,0.0,0.0,1.0
0.52725,0.0,0.0,0.0,0.0,0.0
0.5025,2.0,0.0,0.0,0.0,0.0
0.4957499999999999,1.0,0.0,0.0,0.0,0.0
0.49124999999999985,2.0,0.0,0.0,0.0,0.0
0.4912499999999999,2.0,0.0,0.0,0.0,0.0
0.49125,2.0,0.0,0.0,0.0,0.0
0.4702499999999999,2.0,0.0,0.0,0.0,1.0
0.4229999999999999,2.0,0.0,0.0,1.0,0.0
0.45,4.0,0.0,0.0,0.0,1.0
0.5204999999999999,0.0,0.0,0.0,0.0,0.0
0.4957499999999999,3.0,0.0,0.0,0.0,0.0
0.47100000000000003,4.0,0.0,0.0,0.0,0.0
0.4095,3.0,0.0,0.0,1.0,0.0
0.498,0.0,0.0,0.0,0.0,0.0
0.4342499999999999,2.0,0.0,0.0,1.0,0.0
0.5115,1.0,0.0,0.0,0.0,0.0
0.5025,1.0,0.0,0.0,0.0,0.0
0.5137499999999998,0.0,0.0,0.0,0.0,0.0
0.5249999999999999,1.0,0.0,0.0,0.0,0.0
0.4799999999999999,2.0,0.0,0.0,0.0,0.0
0.4912499999999999,2.0,0.0,0.0,0.0,0.0
0.507,1.0,0.0,0.0,0.0,0.0
0.3982499999999999,4.0,0.0,0.0,1.0,0.0
0.5024999999999998,0.0,0.0,0.0,0.0,0.0
0.4957499999999999,2.0,0.0,0.0,0.0,0.0
0.36425,5.0,0.0,1.0,0.0,0.0
0.44099999999999995,2.0,0.0,0.0,1.0,0.0
0.39599999999999996,3.0,0.0,0.0,1.0,0.0
0.48899999999999993,1.0,0.0,0.0,0.0,0.0
0.5002499999999999,0.0,0.0,0.0,0.0,0.0
0.35174999999999995,3.0,0.0,0.0,1.0,2.0
0.5182499999999999,0.0,0.0,0.0,0.0,0.0
0.35924999999999996,2.0,0.0,0.0,2.0,0.0
0.50925,2.0,0.0,0.0,0.0,0.0
0.49349999999999994,1.0,0.0,0.0,0.0,0.0
0.40275,1.0,0.0,0.0,1.0,0.0
0.5227499999999999,0.0,0.0,0.0,0.0,0.0
0.5182499999999999,1.0,0.0,0.0,0.0,0.0
0.4957499999999999,1.0,0.0,0.0,0.0,0.0
0.47999999999999987,1.0,0.0,0.0,0.0,0.0
0.4575,4.0,0.0,0.0,0.0,0.0
0.4657499999999999,2.0,0.0,0.0,0.0,1.0
0.5092499999999999,2.0,0.0,0.0,0.0,0.0
0.50925,1.0,0.0,0.0,0.0,0.0
0.5182499999999999,1.0,0.0,0.0,0.0,0.0
0.46199999999999997,6.0,0.0,0.0,0.0,0.0
0.5159999999999999,2.0,0.0,0.0,0.0,0.0
0.41174999999999995,3.0,0.0,0.0,1.0,0.0
0.498,1.0,0.0,0.0,0.0,0.0
0.5092499999999999,0.0,0.0,0.0,0.0,0.0
0.48224999999999996,2.0,0.0,0.0,0.0,0.0
0.5497499999999998,0.0,0.0,0.0,0.0,0.0
0.48149999999999993,2.0,0.0,0.0,0.0,1.0
0.50925,0.0,0.0,0.0,0.0,0.0
0.4567499999999999,5.0,0.0,0.0,0.0,1.0
0.5115,3.0,0.0,0.0,0.0,0.0
0.5182499999999999,0.0,0.0,0.0,0.0,0.0
0.46124999999999994,2.0,0.0,0.0,0.0,1.0
0.5069999999999999,1.0,0.0,0.0,0.0,0.0
0.45675,1.0,0.0,0.0,0.0,1.0
0.49574999999999997,2.0,0.0,0.0,0.0,0.0
0.5182499999999999,0.0,0.0,0.0,0.0,0.0
0.49349999999999994,2.0,0.0,0.0,0.0,0.0
0.48449999999999993,0.0,0.0,0.0,0.0,0.0
0.49349999999999994,0.0,0.0,0.0,0.0,0.0
0.44324999999999987,1.0,0.0,0.0,1.0,0.0
0.17524999999999996,4.0,1.0,0.0,1.0,0.0
0.48674999999999996,4.0,0.0,0.0,0.0,0.0
0.4957499999999999,1.0,0.0,0.0,0.0,0.0
0.5115,2.0,0.0,0.0,0.0,0.0
0.47775,2.0,0.0,0.0,0.0,0.0
0.49125,2.0,0.0,0.0,0.0,0.0
0.44999999999999996,3.0,0.0,0.0,0.0,1.0
0.50925,1.0,0.0,0.0,0.0,0.0
0.49574999999999997,1.0,0.0,0.0,0.0,0.0
0.4799999999999999,3.0,0.0,0.0,0.0,0.0
0.3705,4.0,0.0,0.0,1.0,1.0
0.5047499999999999,1.0,0.0,0.0,0.0,0.0
0.498,2.0,0.0,0.0,0.0,0.0
0.48899999999999993,2.0,0.0,0.0,0.0,0.0
0.4664999999999999,5.0,0.0,0.0,0.0,0.0
0.32099999999999995,4.0,0.0,0.0,2.0,0.0
0.5047499999999999,0.0,0.0,0.0,0.0,0.0
0.38925,4.0,0.0,0.0,1.0,0.0
0.5159999999999999,0.0,0.0,0.0,0.0,0.0
0.5069999999999999,0.0,0.0,0.0,0.0,0.0
0.2962499999999999,7.0,0.0,0.0,2.0,0.0
0.47324999999999995,3.0,0.0,0.0,0.0,0.0
0.5115,0.0,0.0,0.0,0.0,0.0
0.30674999999999997,3.0,0.0,0.0,2.0,1.0
0.49349999999999994,1.0,0.0,0.0,0.0,0.0
0.5024999999999998,2.0,0.0,0.0,0.0,0.0
0.3299999999999999,3.0,0.0,0.0,2.0,0.0
0.507,1.0,0.0,0.0,0.0,0.0
0.507,0.0,0.0,0.0,0.0,0.0
0.48674999999999996,0.0,0.0,0.0,0.0,0.0
0.5002499999999999,1.0,0.0,0.0,0.0,0.0
0.4867499999999999,2.0,0.0,0.0,0.0,0.0
0.498,2.0,0.0,0.0,0.0,0.0
0.4755,2.0,0.0,0.0,0.0,0.0
0.5115,0.0,0.0,0.0,0.0,0.0
0.49574999999999997,1.0,0.0,0.0,0.0,0.0
0.3479999999999999,4.0,0.0,0.0,2.0,0.0
0.15500000000000003,3.0,1.0,0.0,1.0,0.0
0.48449999999999993,2.0,0.0,0.0,0.0,0.0
0.4912499999999999,3.0,0.0,0.0,0.0,0.0
0.39599999999999996,3.0,0.0,0.0,1.0,0.0
0.3344999999999999,3.0,0.0,0.0,2.0,0.0
0.21424999999999994,4.0,1.0,0.0,0.0,0.0
0.4252499999999999,3.0,0.0,0.0,1.0,0.0
0.46874999999999994,5.0,0.0,0.0,0.0,0.0
0.11149999999999997,5.0,1.0,0.0,1.0,1.0
0.5205,0.0,0.0,0.0,0.0,0.0
0.44324999999999987,2.0,0.0,0.0,1.0,0.0
0.49349999999999994,1.0,0.0,0.0,0.0,0.0
0.34574999999999995,2.0,0.0,0.0,2.0,0.0
0.41624999999999995,2.0,0.0,0.0,1.0,0.0
0.48899999999999993,3.0,0.0,0.0,0.0,0.0
0.5002499999999999,2.0,0.0,0.0,0.0,0.0
0.40499999999999986,2.0,0.0,0.0,1.0,0.0
0.48224999999999996,2.0,0.0,0.0,0.0,0.0
0.5069999999999999,1.0,0.0,0.0,0.0,0.0
0.498,2.0,0.0,0.0,0.0,0.0
0.5092499999999999,2.0,0.0,0.0,0.0,0.0
0.48899999999999993,2.0,0.0,0.0,0.0,0.0
0.3982499999999999,3.0,0.0,0.0,1.0,0.0
0.34124999999999994,2.0,0.0,0.0,2.0,0.0
0.46425,3.0,0.0,0.0,0.0,0.0
0.5182499999999999,0.0,0.0,0.0,0.0,0.0
0.41624999999999984,2.0,0.0,0.0,1.0,0.0
0.25475000000000003,3.0,1.0,0.0,0.0,0.0
0.5002499999999999,1.0,0.0,0.0,0.0,0.0
0.4957499999999999,3.0,0.0,0.0,0.0,0.0
0.22774999999999995,4.0,1.0,0.0,0.0,0.0
0.47775,2.0,0.0,0.0,0.0,0.0
0.498,2.0,0.0,0.0,0.0,0.0
0.29100000000000004,4.0,0.0,0.0,2.0,1.0
0.48449999999999993,3.0,0.0,0.0,0.0,0.0
0.43424999999999997,4.0,0.0,0.0,0.0,1.0
0.5227499999999999,0.0,0.0,0.0,0.0,0.0
0.42974999999999997,3.0,0.0,0.0,1.0,0.0
0.4387499999999999,3.0,0.0,0.0,0.0,1.0
0.48674999999999996,3.0,0.0,0.0,0.0,0.0
0.45224999999999993,2.0,0.0,0.0,0.0,1.0
0.5025,2.0,0.0,0.0,0.0,0.0
0.4409999999999999,2.0,0.0,0.0,1.0,0.0
0.498,1.0,0.0,0.0,0.0,0.0
0.4949999999999999,1.0,0.0,0.0,0.0,1.0
0.5047499999999999,2.0,0.0,0.0,0.0,0.0
0.33449999999999996,4.0,0.0,0.0,2.0,0.0
0.48899999999999993,2.0,0.0,0.0,0.0,0.0
0.44099999999999995,4.0,0.0,0.0,0.0,1.0
0.5137499999999999,1.0,0.0,0.0,0.0,0.0
0.22099999999999997,4.0,0.0,1.0,2.0,0.0
0.4702499999999999,1.0,0.0,0.0,0.0,1.0
0.489,3.0,0.0,0.0,0.0,0.0
0.5137499999999998,0.0,0.0,0.0,0.0,0.0
0.5025,2.0,0.0,0.0,0.0,0.0
0.4755,4.0,0.0,0.0,0.0,0.0
0.5137499999999998,0.0,0.0,0.0,0.0,0.0
0.31175,2.0,0.0,1.0,1.0,0.0
0.498,3.0,0.0,0.0,0.0,0.0
0.5159999999999999,0.0,0.0,0.0,0.0,0.0
0.44549999999999995,3.0,0.0,0.0,0.0,1.0
0.40724999999999995,3.0,0.0,0.0,1.0,0.0
0.4024999999999999,3.0,0.0,1.0,0.0,0.0
0.08599999999999994,5.0,1.0,0.0,1.0,2.0
0.4184999999999999,2.0,0.0,0.0,1.0,0.0
0.3525,2.0,0.0,0.0,2.0,0.0
0.5069999999999999,0.0,0.0,0.0,0.0,0.0
0.48899999999999993,2.0,0.0,0.0,0.0,0.0
0.5002499999999999,2.0,0.0,0.0,0.0,0.0
0.4979999999999999,2.0,0.0,0.0,0.0,0.0
0.5002499999999999,2.0,0.0,0.0,0.0,0.0
0.40049999999999997,3.0,0.0,0.0,1.0,0.0
0.32550000000000007,3.0,0.0,0.0,2.0,0.0
0.4139999999999999,3.0,0.0,0.0,1.0,0.0
0.5204999999999999,0.0,0.0,0.0,0.0,0.0
0.49349999999999994,2.0,0.0,0.0,0.0,0.0
0.41174999999999995,2.0,0.0,0.0,1.0,0.0
0.49574999999999997,1.0,0.0,0.0,0.0,0.0
0.4095,2.0,0.0,0.0,1.0,0.0
0.47775,3.0,0.0,0.0,0.0,0.0
0.48674999999999996,3.0,0.0,0.0,0.0,0.0
0.48449999999999993,1.0,0.0,0.0,0.0,0.0
0.4755,4.0,0.0,0.0,0.0,0.0
0.49349999999999994,1.0,0.0,0.0,0.0,0.0
0.5025,1.0,0.0,0.0,0.0,0.0
0.47324999999999995,3.0,0.0,0.0,0.0,0.0
0.50925,0.0,0.0,0.0,0.0,0.0
0.2502499999999999,2.0,1.0,0.0,0.0,0.0
0.4799999999999999,3.0,0.0,0.0,0.0,0.0
0.5227499999999999,1.0,0.0,0.0,0.0,0.0
0.4184999999999999,3.0,0.0,0.0,1.0,0.0
0.42,4.0,0.0,0.0,0.0,2.0
0.5159999999999999,1.0,0.0,0.0,0.0,0.0
0.5205,2.0,0.0,0.0,0.0,0.0
0.5025,2.0,0.0,0.0,0.0,0.0
0.4912499999999999,2.0,0.0,0.0,0.0,0.0
0.5362499999999999,0.0,0.0,0.0,0.0,0.0
0.46425,5.0,0.0,0.0,0.0,0.0
0.5182499999999999,0.0,0.0,0.0,0.0,0.0
0.4589999999999999,3.0,0.0,0.0,0.0,1.0
0.42974999999999997,5.0,0.0,0.0,0.0,1.0
0.3139999999999999,2.0,0.0,1.0,1.0,0.0
0.39525,2.0,0.0,0.0,1.0,1.0
0.41624999999999995,2.0,0.0,0.0,1.0,0.0
0.5025,2.0,0.0,0.0,0.0,0.0
0.24574999999999997,1.0,1.0,0.0,0.0,0.0
0.5182499999999999,2.0,0.0,0.0,0.0,0.0
0.5092499999999999,1.0,0.0,0.0,0.0,0.0
0.46349999999999997,2.0,0.0,0.0,0.0,1.0
0.49349999999999994,3.0,0.0,0.0,0.0,0.0
0.5047499999999999,3.0,0.0,0.0,0.0,0.0
0.4477499999999999,4.0,0.0,0.0,0.0,1.0
0.4477499999999999,2.0,0.0,0.0,0.0,1.0
0.5025,3.0,0.0,0.0,0.0,0.0
0.5025,1.0,0.0,0.0,0.0,0.0
0.5069999999999999,1.0,0.0,0.0,0.0,0.0
0.46199999999999997,5.0,0.0,0.0,0.0,0.0
0.5092499999999999,1.0,0.0,0.0,0.0,0.0
0.30724999999999997,4.0,0.0,1.0,1.0,0.0
0.4387499999999999,4.0,0.0,0.0,0.0,1.0
0.45675,1.0,0.0,0.0,0.0,1.0
0.5159999999999999,0.0,0.0,0.0,0.0,0.0
0.423,2.0,0.0,0.0,1.0,0.0
0.48,3.0,0.0,0.0,0.0,0.0
0.19099999999999992,4.0,1.0,0.0,0.0,1.0
0.43424999999999997,1.0,0.0,0.0,1.0,0.0
0.48899999999999993,0.0,0.0,0.0,0.0,0.0
0.5002499999999999,1.0,0.0,0.0,0.0,0.0
0.4912499999999999,1.0,0.0,0.0,0.0,0.0
0.034250000000000044,7.0,1.0,0.0,1.0,2.0
0.38625,5.0,0.0,0.0,1.0,1.0
0.5115,1.0,0.0,0.0,0.0,0.0
0.49349999999999994,4.0,0.0,0.0,0.0,0.0
0.42974999999999997,1.0,0.0,0.0,1.0,0.0
0.36149999999999993,5.0,0.0,0.0,1.0,1.0
0.5115,1.0,0.0,0.0,0.0,0.0
0.4184999999999999,3.0,0.0,0.0,1.0,0.0
0.5182499999999999,1.0,0.0,0.0,0.0,0.0
0.1325,4.0,1.0,0.0,1.0,0.0
0.40724999999999995,3.0,0.0,0.0,1.0,0.0
0.44325,4.0,0.0,0.0,0.0,1.0
0.53175,0.0,0.0,0.0,0.0,0.0
0.5047499999999999,1.0,0.0,0.0,0.0,0.0
0.4664999999999999,3.0,0.0,0.0,0.0,0.0
0.4844999999999999,3.0,0.0,0.0,0.0,0.0
0.23449999999999996,3.0,1.0,0.0,0.0,0.0
